-5,-2.62E-10,-3.82E-10,-1.04E-09,-4.65E-11,-5.47E-07,,,,
-4.95,-2.46E-10,-3.54E-10,-9.80E-10,-5.11E-11,-5.23E-07,,,,
-4.9,-2.33E-10,-3.28E-10,-8.51E-10,-4.16E-11,-4.97E-07,,,,
-4.85,-2.23E-10,-3.07E-10,-7.99E-10,-4.27E-11,-4.76E-07,,,,
-4.8,-2.11E-10,-2.92E-10,-7.55E-10,-4.35E-11,-4.51E-07,,,,
-4.75,-2.02E-10,-2.71E-10,-7.37E-10,-3.55E-11,-4.29E-07,,,,
-4.7,-1.90E-10,-2.46E-10,-6.83E-10,-4.15E-11,-4.07E-07,,,,
-4.65,-1.82E-10,-2.37E-10,-6.51E-10,-3.34E-11,-3.88E-07,,,,
-4.6,-1.74E-10,-2.23E-10,-6.08E-10,-3.89E-11,-3.70E-07,,,,
-4.55,-1.69E-10,-2.05E-10,-5.64E-10,-3.12E-11,-3.51E-07,,,,
-4.5,-1.55E-10,-1.92E-10,-5.30E-10,-3.72E-11,-3.31E-07,,,,
-4.45,-1.46E-10,-1.80E-10,-4.89E-10,-2.90E-11,-3.12E-07,,,,
-4.4,-1.39E-10,-1.67E-10,-4.57E-10,-3.52E-11,-3.07E-07,,,,
-4.35,-1.37E-10,-1.54E-10,-4.29E-10,-2.73E-11,-2.94E-07,,,,
-4.3,-1.28E-10,-1.44E-10,-3.96E-10,-3.33E-11,-2.78E-07,,,,
-4.25,-1.25E-10,-1.31E-10,-3.76E-10,-2.61E-11,-2.65E-07,,,,
-4.2,-1.14E-10,-1.29E-10,-3.46E-10,-3.24E-11,-2.47E-07,,,,
-4.15,-1.15E-10,-1.12E-10,-3.24E-10,-2.42E-11,-2.34E-07,,,,
-4.1,-1.07E-10,-1.17E-10,-3.12E-10,-3.08E-11,-2.22E-07,,,,
-4.05,-9.79E-11,-1.03E-10,-2.85E-10,-2.33E-11,-2.10E-07,,,,
-4,-9.79E-11,-1.02E-10,-2.70E-10,-2.97E-11,-2.02E-07,,,,
-3.95,-8.65E-11,-9.25E-11,-2.45E-10,-2.23E-11,-1.90E-07,,,,
-3.9,-9.05E-11,-8.69E-11,-2.30E-10,-2.85E-11,-1.80E-07,,,,
-3.85,-7.99E-11,-8.81E-11,-2.06E-10,-2.17E-11,-1.68E-07,,,,
-3.8,-7.67E-11,-7.71E-11,-1.92E-10,-2.81E-11,-1.60E-07,,,,
-3.75,-7.76E-11,-7.95E-11,-1.78E-10,-2.05E-11,-1.51E-07,,,,
-3.7,-6.66E-11,-6.86E-11,-1.66E-10,-2.73E-11,-1.42E-07,,,,
-3.65,-7.16E-11,-6.82E-11,-1.52E-10,-1.98E-11,-1.35E-07,,,,
-3.6,-6.18E-11,-6.75E-11,-1.44E-10,-2.66E-11,-1.26E-07,,,,
-3.55,-6.15E-11,-5.90E-11,-1.24E-10,-1.92E-11,-1.19E-07,,,,
-3.5,-6.12E-11,-6.33E-11,-1.23E-10,-2.59E-11,-1.11E-07,,,,
-3.45,-5.20E-11,-5.40E-11,-1.06E-10,-1.90E-11,-1.04E-07,,,,
-3.4,-5.71E-11,-5.88E-11,-1.00E-10,-2.49E-11,-9.73E-08,,,,
-3.35,-4.82E-11,-5.00E-11,-9.80E-11,-1.86E-11,-9.00E-08,,,,
-3.3,-5.27E-11,-5.51E-11,-8.57E-11,-2.50E-11,-8.49E-08,,,,
-3.25,-4.32E-11,-4.65E-11,-8.28E-11,-1.76E-11,-7.93E-08,,,,
-3.2,-4.88E-11,-5.23E-11,-6.99E-11,-2.43E-11,-7.51E-08,,,,
-3.15,-3.93E-11,-4.34E-11,-7.21E-11,-1.73E-11,-7.00E-08,,,,
-3.1,-4.54E-11,-4.97E-11,-6.09E-11,-2.38E-11,-6.51E-08,,,,
-3.05,-3.65E-11,-4.09E-11,-5.92E-11,-1.72E-11,-6.08E-08,,,,
-3,-4.23E-11,-4.72E-11,-5.88E-11,-2.33E-11,-5.65E-08,,,,
-2.95,-3.45E-11,-3.90E-11,-4.82E-11,-1.70E-11,-5.31E-08,,,,
-2.9,-4.03E-11,-4.52E-11,-5.34E-11,-2.34E-11,-4.90E-08,,,,
-2.85,-3.17E-11,-3.70E-11,-4.23E-11,-1.61E-11,-4.56E-08,,,,
-2.8,-3.79E-11,-4.35E-11,-4.61E-11,-2.30E-11,-4.21E-08,,,,
-2.75,-3.00E-11,-3.56E-11,-3.56E-11,-1.60E-11,-3.87E-08,,,,
-2.7,-3.57E-11,-4.21E-11,-4.00E-11,-2.26E-11,-3.54E-08,,,,
-2.65,-2.87E-11,-3.44E-11,-3.05E-11,-1.59E-11,-3.25E-08,,,,
-2.6,-3.44E-11,-4.07E-11,-3.50E-11,-2.27E-11,-3.00E-08,,,,
-2.55,-2.67E-11,-3.35E-11,-2.67E-11,-1.53E-11,-2.71E-08,,,,
-2.5,-3.26E-11,-4.01E-11,-3.09E-11,-2.22E-11,-2.51E-08,,,,
-2.45,-2.56E-11,-3.21E-11,-2.32E-11,-1.52E-11,-2.33E-08,,,,
-2.4,-3.17E-11,-3.90E-11,-2.86E-11,-2.18E-11,-2.12E-08,,,,
-2.35,-2.41E-11,-3.14E-11,-1.98E-11,-1.52E-11,-1.95E-08,,,,
-2.3,-3.06E-11,-3.82E-11,-2.57E-11,-2.14E-11,-1.79E-08,,,,
-2.25,-2.35E-11,-3.09E-11,-1.74E-11,-1.51E-11,-1.61E-08,,,,
-2.2,-2.99E-11,-3.74E-11,-2.34E-11,-2.16E-11,-1.47E-08,,,,
-2.15,-2.25E-11,-3.05E-11,-1.48E-11,-1.44E-11,-1.35E-08,,,,
-2.1,-2.91E-11,-3.73E-11,-2.16E-11,-2.13E-11,-1.24E-08,,,,
-2.05,-2.22E-11,-2.96E-11,-1.39E-11,-1.43E-11,-1.13E-08,,,,
-2,-2.85E-11,-3.67E-11,-1.93E-11,-2.10E-11,-1.04E-08,,,,
-1.95,-2.09E-11,-2.93E-11,-1.20E-11,-1.43E-11,-9.46E-09,,,,
-1.9,-2.77E-11,-3.62E-11,-1.89E-11,-2.05E-11,-8.49E-09,,,,
-1.85,-2.08E-11,-2.91E-11,-1.06E-11,-1.43E-11,-7.55E-09,,,,
-1.8,-2.76E-11,-3.57E-11,-1.70E-11,-2.08E-11,-6.71E-09,,,,
-1.75,-2.02E-11,-2.89E-11,-9.80E-12,-1.36E-11,-5.97E-09,,,,
-1.7,-2.72E-11,-3.53E-11,-1.60E-11,-2.03E-11,-5.37E-09,,,,
-1.65,-1.97E-11,-2.88E-11,-9.10E-12,-1.37E-11,-4.73E-09,,,,
-1.6,-2.63E-11,-3.55E-11,-1.52E-11,-2.00E-11,-4.16E-09,,,,
-1.55,-2.02E-11,-2.80E-11,-8.53E-12,-1.37E-11,-3.66E-09,,,,
-1.5,-2.65E-11,-3.51E-11,-1.48E-11,-2.04E-11,-3.20E-09,,,,
-1.45,-1.95E-11,-2.78E-11,-7.76E-12,-1.31E-11,-2.80E-09,,,,
-1.4,-2.59E-11,-3.47E-11,-1.36E-11,-2.00E-11,-2.49E-09,,,,
-1.35,-1.97E-11,-2.77E-11,-7.64E-12,-1.31E-11,-2.17E-09,,,,
-1.3,-2.61E-11,-3.44E-11,-1.42E-11,-1.97E-11,-1.84E-09,,,,
-1.25,-1.90E-11,-2.77E-11,-6.69E-12,-1.33E-11,-1.52E-09,,,,
-1.2,-2.56E-11,-3.46E-11,-1.35E-11,-2.01E-11,-1.32E-09,,,,
-1.15,-1.93E-11,-2.71E-11,-6.66E-12,-1.28E-11,-1.16E-09,,,,
-1.1,-2.59E-11,-3.43E-11,-1.32E-11,-1.97E-11,-9.79E-10,,,,
-1.05,-1.87E-11,-2.71E-11,-6.78E-12,-1.28E-11,-7.91E-10,,,,
-1,-2.54E-11,-3.41E-11,-1.29E-11,-1.95E-11,-7.15E-10,,,,
-0.95,-1.90E-11,-2.70E-11,-6.87E-12,-1.29E-11,-5.92E-10,,,,
-0.9,-2.57E-11,-3.37E-11,-1.34E-11,-1.92E-11,-4.95E-10,,,,
-0.85,-1.85E-11,-2.71E-11,-6.32E-12,-1.30E-11,-4.10E-10,,,,
-0.8,-2.53E-11,-3.40E-11,-1.30E-11,-1.96E-11,-3.36E-10,,,,
-0.75,-1.87E-11,-2.65E-11,-6.43E-12,-1.24E-11,-2.82E-10,,,,
-0.7,-2.55E-11,-3.37E-11,-1.27E-11,-1.93E-11,-2.29E-10,,,,
-0.65,-1.82E-11,-2.65E-11,-6.55E-12,-1.25E-11,-1.92E-10,,,,
-0.6,-2.51E-11,-3.34E-11,-1.32E-11,-1.90E-11,-1.52E-10,,,,
-0.55,-1.85E-11,-2.65E-11,-5.92E-12,-1.26E-11,-1.16E-10,,,,
-0.5,-2.54E-11,-3.32E-11,-1.30E-11,-1.87E-11,-8.28E-11,,,,
-0.45,-1.80E-11,-2.67E-11,-6.06E-12,-1.29E-11,-6.84E-11,,,,
-0.4,-2.50E-11,-3.33E-11,-1.27E-11,-1.91E-11,-4.32E-11,,,,
-0.35,-1.82E-11,-2.61E-11,-6.23E-12,-1.22E-11,-3.70E-11,,,,
-0.3,-2.52E-11,-3.32E-11,-1.24E-11,-1.87E-11,-2.00E-11,,,,
-0.25,-1.78E-11,-2.61E-11,-6.49E-12,-1.23E-11,-2.00E-11,,,,
-0.2,-2.47E-11,-3.30E-11,-1.29E-11,-1.85E-11,-8.26E-12,,,,
-0.15,-1.79E-11,-2.62E-11,-5.92E-12,-1.25E-11,-1.16E-11,,,,
-0.1,-2.42E-11,-3.27E-11,-1.26E-11,-1.88E-11,-2.37E-12,,,,
-0.05,-1.81E-11,-2.62E-11,-6.09E-12,-1.18E-11,-7.68E-12,,,,
0,-2.50E-11,-3.26E-11,-1.26E-11,-1.87E-11,-1.70E-14,,,,
0.05,-1.81E-11,-2.61E-11,-6.05E-12,-1.18E-11,-6.17E-12,,,,
0.1,-2.42E-11,-3.28E-11,-1.23E-11,-1.82E-11,1.28E-12,,,,
0.15,-1.75E-11,-2.56E-11,-6.35E-12,-1.96E-11,-3.50E-12,,,,
0.2,-2.43E-11,-3.25E-11,-1.27E-11,-1.22E-11,4.88E-12,,,,
0.25,-1.69E-11,-2.57E-11,-5.74E-12,-1.83E-11,2.92E-12,,,,
0.3,-2.39E-11,-3.27E-11,-1.22E-11,-1.90E-11,1.53E-11,,,,
0.35,-2.45E-11,-2.52E-11,-5.99E-12,-1.56E-11,1.65E-11,,,,
0.4,-2.41E-11,-3.23E-11,-1.26E-11,-1.88E-11,2.75E-11,,,,
0.45,-1.65E-11,-3.28E-11,-5.48E-12,-1.78E-11,5.02E-11,,,,
0.5,-2.39E-11,-2.55E-11,-1.23E-11,-1.06E-11,6.06E-11,,,,
0.55,-2.35E-11,-3.21E-11,-5.66E-12,-1.78E-11,8.35E-11,,,,
0.6,-2.22E-11,-3.18E-11,-1.17E-11,-1.82E-11,1.14E-10,,,,
0.65,-2.40E-11,-2.44E-11,-5.84E-12,-1.47E-11,1.47E-10,,,,
0.7,-2.26E-11,-3.21E-11,-1.20E-11,-1.15E-11,1.93E-10,,,,
0.75,-1.87E-11,-3.06E-11,-5.18E-12,-1.53E-11,2.44E-10,,,,
0.8,-1.75E-11,-2.90E-11,-1.14E-11,-1.82E-11,3.11E-10,,,,
0.85,-1.57E-11,-2.72E-11,-5.31E-12,-1.71E-11,3.80E-10,,,,
0.9,-1.80E-11,-2.58E-11,-1.15E-11,-1.32E-11,4.69E-10,,,,
0.95,-2.12E-11,-2.36E-11,-4.32E-12,-9.81E-12,5.75E-10,,,,
1,-2.29E-11,-2.55E-11,-1.06E-11,-1.03E-11,7.19E-10,,,,
1.05,-2.04E-11,-2.86E-11,-3.96E-12,-1.35E-11,9.54E-10,,,,
1.1,-1.64E-11,-3.05E-11,-1.02E-11,-1.61E-11,1.15E-09,,,,
1.15,-1.30E-11,-2.78E-11,-2.46E-12,-1.41E-11,1.40E-09,,,,
1.2,-1.32E-11,-2.27E-11,-8.50E-12,-8.53E-12,1.75E-09,,,,
1.25,-1.41E-11,-1.77E-11,-7.75E-13,-1.95E-12,2.30E-09,,,,
1.3,-1.25E-11,-1.62E-11,-5.27E-12,3.62E-12,2.96E-09,,,,
1.35,-3.69E-12,-1.38E-11,2.70E-12,1.18E-11,3.70E-09,,,,
1.4,1.46E-11,-5.21E-12,-6.72E-13,3.15E-11,4.65E-09,,,,
1.45,4.58E-11,1.79E-11,1.01E-11,7.67E-11,5.95E-09,,,,
1.5,9.57E-11,5.76E-11,9.45E-12,1.65E-10,7.55E-09,,,,
1.55,1.91E-10,1.28E-10,2.20E-11,3.16E-10,9.70E-09,,,,
1.6,3.72E-10,2.54E-10,2.72E-11,5.66E-10,1.24E-08,,,,
1.65,7.22E-10,4.94E-10,4.86E-11,9.87E-10,1.59E-08,,,,
1.7,1.33E-09,9.63E-10,6.22E-11,1.75E-09,2.04E-08,,,,
1.75,2.21E-09,1.89E-09,8.68E-11,2.98E-09,2.57E-08,,,,
1.8,3.63E-09,3.49E-09,1.29E-10,5.08E-09,3.29E-08,,,,
1.85,6.05E-09,6.26E-09,1.91E-10,8.75E-09,4.34E-08,,,,
1.9,1.02E-08,1.11E-08,2.79E-10,1.51E-08,5.68E-08,,,,
1.95,1.69E-08,1.97E-08,4.39E-10,2.61E-08,7.46E-08,,,,
2,2.80E-08,3.49E-08,7.25E-10,4.53E-08,1.00E-07,,,,
2.05,4.64E-08,6.02E-08,1.21E-09,7.85E-08,1.36E-07,,,,
2.1,7.64E-08,1.04E-07,2.44E-09,1.37E-07,1.89E-07,,,,
2.15,1.27E-07,1.82E-07,5.42E-09,2.40E-07,2.72E-07,,,,
2.2,2.12E-07,3.10E-07,1.28E-08,4.13E-07,3.98E-07,,,,
2.25,3.70E-07,5.37E-07,3.52E-08,7.10E-07,6.03E-07,,,,
2.3,6.80E-07,9.46E-07,1.04E-07,1.22E-06,9.44E-07,,,,
2.35,1.35E-06,1.73E-06,3.16E-07,2.12E-06,1.57E-06,,,,
2.4,3.28E-06,3.70E-06,1.01E-06,4.01E-06,3.09E-06,,,,
2.45,1.02E-05,1.06E-05,3.33E-06,9.42E-06,8.01E-06,,,,
2.5,3.77E-05,4.02E-05,1.11E-05,3.05E-05,2.32E-05,,,,
2.55,0.00014504,0.000171803,3.79E-05,0.000125248,5.83E-05,,,,
2.6,0.000475469,0.000610786,0.000109655,0.000450755,0.000114694,,,,
2.65,0.00116263,0.00154412,0.000244091,0.001144691,0.000187423,,,,
2.7,0.0022108,0.00294539,0.000437147,0.00224192,0.000276454,,,,
2.75,0.00353554,0.0047016,0.000673805,0.00358639,0.000378304,,,,
2.8,0.0051341,0.0068053,0.000954647,0.00520923,0.000496104,,,,
2.85,0.00697409,0.00920351,0.00128297,0.00708114,0.000627899,,,,
2.9,0.00902556,0.01122301,0.00162964,0.00916938,0.000767362,,,,
2.95,0.01114731,0.011383,0.00201851,0.01118497,0.000923943,,,,
3,0.01134736,0.0183021,0.00244327,0.01135957,0.001090913,,,,
3.05,0.0170191,0.0216266,0.00289737,0.0173622,0.00127277,,,,
3.1,0.0200151,0.0253147,0.00339444,0.0204345,0.00146465,,,,
3.15,0.0233155,0.0292454,0.00392827,0.0238138,0.00163504,,,,
3.2,0.0268449,0.0333096,0.00449173,0.0274299,0.0017578,,,,
3.25,0.0306616,0.0375558,0.00510147,0.0313392,0.00154221,,,,
3.3,0.0347144,0.041888,0.00575182,0.035473,0.0016818,,,,
3.35,0.0389245,0.0461839,0.00643422,0.0397412,0.00187829,,,,
3.4,0.0433603,0.0505042,0.00716755,0.0441968,0.00209257,,,,
3.45,0.0479645,0.0547692,0.00794423,0.0487822,0.00232246,,,,
3.5,0.0526004,0.0589064,0.00875533,0.0534026,0.00256449,,,,
3.55,0.0572828,0.0630905,0.00962135,0.058107,0.00282692,,,,
3.6,0.0619171,0.0673638,0.01053605,0.0628486,0.00311004,,,,
3.65,0.066377,0.0716578,0.01117793,0.0674988,0.00340782,,,,
3.7,0.0707814,0.0761099,0.0112786,0.0721643,0.00373337,,,,
3.75,0.0749956,0.0805776,0.01133635,0.0766305,0.00408248,,,,
3.8,0.0790544,0.085183,0.01138359,0.0809143,0.00447091,,,,
3.85,0.0828198,0.0898543,0.0159479,0.084932,0.0048861,,,,
3.9,0.0860572,0.0945218,0.0171096,0.0887138,0.00533406,,,,
3.95,0.0891343,0.0992995,0.0183646,0.0924246,0.00582693,,,,
4,0.0916728,0.1000009,0.0196975,0.0961011,0.00637206,,,,
4.05,0.0948157,0.1000007,0.0210871,0.0997739,0.00696639,,,,
4.1,0.0982685,0.1000008,0.022581,0.1000003,0.00764444,,,,
4.15,0.1000009,0.1000007,0.0241697,0.1000005,0.00839444,,,,
4.2,0.100001,0.1000009,0.0258595,0.1000004,0.00922463,,,,
4.25,0.100001,0.1000008,0.0276929,0.1000003,0.01017114,,,,
4.3,0.100001,0.1000007,0.0296941,0.1000005,0.01111625,,,,
4.35,0.100001,0.1000009,0.0318613,0.1000004,0.01127513,,,,
4.4,0.100001,0.1000008,0.0342723,0.1000005,0.01134991,,,,
4.45,0.1000009,0.1000008,0.0369927,0.1000005,0.01141267,,,,
4.5,0.100001,0.1000009,0.0400588,0.1000003,0.0178365,,,,
4.55,0.1000008,0.1000006,0.0435279,0.1000004,0.0200825,,,,
4.6,0.100001,0.1000008,0.0472296,0.1000004,0.0226996,,,,
4.65,0.100001,0.1000008,0.0521068,0.1000004,0.0258681,,,,
4.7,0.100001,0.1000007,0.0582404,0.1000005,0.0296783,,,,
4.75,0.1000011,0.1000008,0.0657115,0.1000003,0.0342054,,,,
4.8,0.1000009,0.1000007,0.0742702,0.1000005,0.0392871,,,,
4.85,0.1000011,0.1000007,0.0866913,0.1000004,0.0445788,,,,
4.9,0.100001,0.1000008,0.1000016,0.1000004,0.0499052,,,,
4.95,0.100001,0.1000007,0.1000003,0.1000004,0.0549941,,,,
5,0.1000012,0.1000008,0.1000003,0.1000004,0.059656,,,,
,1,2,4,5,3,,,,
